27.10.2016;;30.09.2016;;07.09.2016;;;;;;;
;;;;;;;;;;;
JoshCheek/seeing_is_believing;4;JoshCheek/seeing_is_believing;4;JoshCheek/seeing_is_believing;4;;;;;;
KrauseFx/fastlane;4;KrauseFx/fastlane;4;KrauseFx/fastlane;4;;;;;;
LTe/grape-rabl;4;LTe/grape-rabl;4;LTe/grape-rabl;4;;;;;;
MagLev/maglev;4;MagLev/maglev;4;MagLev/maglev;4;;;;;;
Mashape/unirest-java;4;Mashape/unirest-java;4;Mashape/unirest-java;4;;;;;;
OpenGrok/OpenGrok;4;OpenGrok/OpenGrok;4;OpenGrok/OpenGrok;4;;;;;;
OpenTSDB/opentsdb;4;OpenTSDB/opentsdb;4;OpenTSDB/opentsdb;4;;;;;;
Parallels/vagrant-parallels;4;Parallels/vagrant-parallels;4;Parallels/vagrant-parallels;4;;;;;;
SaitoWu/linner;4;SaitoWu/linner;4;SaitoWu/linner;4;;;;;;
WinRb/vagrant-windows;4;WinRb/vagrant-windows;4;WinRb/vagrant-windows;4;;;;;;
afeld/magickly;4;afeld/magickly;4;afeld/magickly;4;;;;;;
airlift/slice;4;airlift/slice;4;airlift/slice;4;;;;;;
alexwolfe/Buttons;4;alexwolfe/Buttons;4;alexwolfe/Buttons;4;;;;;;
aol/micro-server;4;aol/micro-server;4;aol/micro-server;4;;;;;;
apache/jackrabbit-oak;4;apache/jackrabbit-oak;4;apache/jackrabbit-oak;4;;;;;;
apache/sling;4;apache/sling;4;apache/sling;4;;;;;;
asciidoctor/asciidoctor-diagram;4;asciidoctor/asciidoctor-diagram;4;asciidoctor/asciidoctor-diagram;4;;;;;;
attr-encrypted/attr_encrypted;4;attr-encrypted/attr_encrypted;4;attr-encrypted/attr_encrypted;4;;;;;;
camping/camping;4;camping/camping;4;camping/camping;4;;;;;;
cbeust/testng;4;cbeust/testng;4;cbeust/testng;4;;;;;;
cheezy/page-object;4;cheezy/page-object;4;cheezy/page-object;4;;;;;;
cloudera/spark-dataflow;4;cloudera/spark-dataflow;4;cloudera/spark-dataflow;4;;;;;;
codecation/trailmix;4;codecation/trailmix;4;codecation/trailmix;4;;;;;;
codeforamerica/textizen;4;codeforamerica/textizen;4;codeforamerica/textizen;4;;;;;;
cyu/rack-cors;4;cyu/rack-cors;4;cyu/rack-cors;4;;;;;;
danmunn/redmine_dmsf;4;danmunn/redmine_dmsf;4;danmunn/redmine_dmsf;4;;;;;;
dannnylo/rtesseract;4;dannnylo/rtesseract;4;dannnylo/rtesseract;4;;;;;;
data-axle/cassandra_object;4;data-axle/cassandra_object;4;data-axle/cassandra_object;4;;;;;;
dkubb/adamantium;4;dkubb/adamantium;4;dkubb/adamantium;4;;;;;;
dockyard/party_foul;4;dockyard/party_foul;4;dockyard/party_foul;4;;;;;;
drewnoakes/metadata-extractor;4;drewnoakes/metadata-extractor;4;drewnoakes/metadata-extractor;4;;;;;;
egonSchiele/contracts.ruby;4;egonSchiele/contracts.ruby;4;egonSchiele/contracts.ruby;4;;;;;;
eirslett/frontend-maven-plugin;4;eirslett/frontend-maven-plugin;4;eirslett/frontend-maven-plugin;4;;;;;;
electronicarts/orbit;4;electronicarts/orbit;4;electronicarts/orbit;4;;;;;;
escapestudios-cookbooks/newrelic;4;escapestudios-cookbooks/newrelic;4;escapestudios-cookbooks/newrelic;4;;;;;;
express42/zabbixapi;4;express42/zabbixapi;4;express42/zabbixapi;4;;;;;;
facebook/rebound;4;facebook/rebound;4;facebook/rebound;4;;;;;;
feedbin/feedbin;4;feedbin/feedbin;4;feedbin/feedbin;4;;;;;;
fgrehm/vagrant-lxc;4;fgrehm/vagrant-lxc;4;fgrehm/vagrant-lxc;4;;;;;;
flori/json;4;flori/json;4;flori/json;4;;;;;;
fluent/fluent-plugin-s3;4;fluent/fluent-plugin-s3;4;fluent/fluent-plugin-s3;4;;;;;;
fredjean/middleman-s3_sync;4;fredjean/middleman-s3_sync;4;fredjean/middleman-s3_sync;4;;;;;;
freerange/mocha;4;freerange/mocha;4;freerange/mocha;4;;;;;;
gjtorikian/html-proofer;4;gjtorikian/html-proofer;4;gjtorikian/html-proofer;4;;;;;;
glebm/i18n-tasks;4;glebm/i18n-tasks;4;glebm/i18n-tasks;4;;;;;;
glebm/rails_email_preview;4;glebm/rails_email_preview;4;glebm/rails_email_preview;4;;;;;;
google/signet;4;google/signet;4;google/signet;4;;;;;;
grosser/fast_gettext;4;grosser/fast_gettext;4;grosser/fast_gettext;4;;;;;;
grosser/parallel;4;grosser/parallel;4;grosser/parallel;4;;;;;;
guard/guard-livereload;4;guard/guard-livereload;4;guard/guard-livereload;4;;;;;;
guard/guard-minitest;4;guard/guard-minitest;4;guard/guard-minitest;4;;;;;;
guard/guard-spork;4;guard/guard-spork;4;guard/guard-spork;4;;;;;;
hamstergem/hamster;4;hamstergem/hamster;4;hamstergem/hamster;4;;;;;;
helun/Ektorp;4;helun/Ektorp;4;helun/Ektorp;4;;;;;;
integrity/integrity;4;integrity/integrity;4;integrity/integrity;4;;;;;;
jOOQ/jOOQ;4;jOOQ/jOOQ;4;jOOQ/jOOQ;4;;;;;;
javaee-samples/javaee7-samples;4;javaee-samples/javaee7-samples;4;javaee-samples/javaee7-samples;4;;;;;;
jbachorik/btrace;4;jbachorik/btrace;4;jbachorik/btrace;4;;;;;;
jekyll/jekyll-redirect-from;4;jekyll/jekyll-redirect-from;4;jekyll/jekyll-redirect-from;4;;;;;;
jlong/serve;4;jlong/serve;4;jlong/serve;4;;;;;;
kaizenplatform/fluent-plugin-bigquery;4;kaizenplatform/fluent-plugin-bigquery;4;kaizenplatform/fluent-plugin-bigquery;4;;;;;;
kenichi/angelo;4;kenichi/angelo;4;kenichi/angelo;4;;;;;;
kevinsawicki/http-request;4;kevinsawicki/http-request;4;kevinsawicki/http-request;4;;;;;;
kickstarter/rack-attack;4;kickstarter/rack-attack;4;kickstarter/rack-attack;4;;;;;;
killbill/killbill;4;killbill/killbill;4;killbill/killbill;4;;;;;;
ktoso/maven-git-commit-id-plugin;4;ktoso/maven-git-commit-id-plugin;4;ktoso/maven-git-commit-id-plugin;4;;;;;;
kytrinyx/approvals;4;kytrinyx/approvals;4;kytrinyx/approvals;4;;;;;;
lanej/cistern;4;lanej/cistern;4;lanej/cistern;4;;;;;;
ledermann/unread;4;ledermann/unread;4;ledermann/unread;4;;;;;;
leejarvis/slop;4;leejarvis/slop;4;leejarvis/slop;4;;;;;;
lenskit/lenskit;4;lenskit/lenskit;4;lenskit/lenskit;4;;;;;;
librato/librato-metrics;4;librato/librato-metrics;4;librato/librato-metrics;4;;;;;;
linkedin/datafu;4;linkedin/datafu;4;linkedin/datafu;4;;;;;;
lookfirst/sardine;4;lookfirst/sardine;4;lookfirst/sardine;4;;;;;;
lotus/lotus;4;lotus/lotus;4;lotus/lotus;4;;;;;;
lotus/utils;4;lotus/utils;4;lotus/utils;4;;;;;;
lotus/view;4;lotus/view;4;lotus/view;4;;;;;;
luikore/nyara;4;luikore/nyara;4;luikore/nyara;4;;;;;;
mattray/spiceweasel;4;mattray/spiceweasel;4;mattray/spiceweasel;4;;;;;;
maxdemarzi/neography;4;maxdemarzi/neography;4;maxdemarzi/neography;4;;;;;;
mendhak/gpslogger;4;mendhak/gpslogger;4;mendhak/gpslogger;4;;;;;;
metaskills/less-rails-bootstrap;4;metaskills/less-rails-bootstrap;4;metaskills/less-rails-bootstrap;4;;;;;;
mileszs/wicked_pdf;4;mileszs/wicked_pdf;4;mileszs/wicked_pdf;4;;;;;;
mixpanel/mixpanel-ruby;4;mixpanel/mixpanel-ruby;4;mixpanel/mixpanel-ruby;4;;;;;;
myronmarston/vcr;4;myronmarston/vcr;4;myronmarston/vcr;4;;;;;;
nanoc/nanoc;4;nanoc/nanoc;4;nanoc/nanoc;4;;;;;;
nbudin/devise_cas_authenticatable;4;nbudin/devise_cas_authenticatable;4;nbudin/devise_cas_authenticatable;4;;;;;;
notnoop/java-apns;4;notnoop/java-apns;4;notnoop/java-apns;4;;;;;;
oblac/jodd;4;oblac/jodd;4;oblac/jodd;4;;;;;;
orgsync/stoplight;4;orgsync/stoplight;4;orgsync/stoplight;4;;;;;;
oyachai/HearthSim;4;oyachai/HearthSim;4;oyachai/HearthSim;4;;;;;;
p6spy/p6spy;4;p6spy/p6spy;4;p6spy/p6spy;4;;;;;;
palantir/eclipse-typescript;4;palantir/eclipse-typescript;4;palantir/eclipse-typescript;4;;;;;;
peek/peek;4;peek/peek;4;peek/peek;4;;;;;;
pengwynn/faraday_middleware;4;pengwynn/faraday_middleware;4;pengwynn/faraday_middleware;4;;;;;;
perwendel/spark;4;perwendel/spark;4;perwendel/spark;4;;;;;;
philostler/rspec-sidekiq;4;philostler/rspec-sidekiq;4;philostler/rspec-sidekiq;4;;;;;;
phlipper/chef-percona;4;phlipper/chef-percona;4;phlipper/chef-percona;4;;;;;;
phstc/putsreq;4;phstc/putsreq;4;phstc/putsreq;4;;;;;;
privly/privly-web;4;privly/privly-web;4;privly/privly-web;4;;;;;;
protostuff/protostuff;4;protostuff/protostuff;4;protostuff/protostuff;4;;;;;;
puppetlabs/hiera;4;puppetlabs/hiera;4;puppetlabs/hiera;4;;;;;;
qiniu/java-sdk;4;qiniu/java-sdk;4;qiniu/java-sdk;4;;;;;;
rails/jbuilder;4;rails/jbuilder;4;rails/jbuilder;4;;;;;;
railsware/js-routes;4;railsware/js-routes;4;railsware/js-routes;4;;;;;;
ranjib/etcd-ruby;4;ranjib/etcd-ruby;4;ranjib/etcd-ruby;4;;;;;;
reficio/p2-maven-plugin;4;reficio/p2-maven-plugin;4;reficio/p2-maven-plugin;4;;;;;;
relayrides/pushy;4;relayrides/pushy;4;relayrides/pushy;4;;;;;;
rodjek/puppet-lint;4;rodjek/puppet-lint;4;rodjek/puppet-lint;4;;;;;;
ruby-json-schema/json-schema;4;ruby-json-schema/json-schema;4;ruby-json-schema/json-schema;4;;;;;;
ruby-ldap/ruby-net-ldap;4;ruby-ldap/ruby-net-ldap;4;ruby-ldap/ruby-net-ldap;4;;;;;;
ruby-rdf/rdf;4;ruby-rdf/rdf;4;ruby-rdf/rdf;4;;;;;;
rubyworks/facets;4;rubyworks/facets;4;rubyworks/facets;4;;;;;;
rumblelabs/asset_sync;4;rumblelabs/asset_sync;4;rumblelabs/asset_sync;4;;;;;;
sanemat/tachikoma;4;sanemat/tachikoma;4;sanemat/tachikoma;4;;;;;;
satyan/sugar;4;satyan/sugar;4;satyan/sugar;4;;;;;;
savonrb/nori;4;savonrb/nori;4;savonrb/nori;4;;;;;;
segmentio/analytics-android;4;segmentio/analytics-android;4;segmentio/analytics-android;4;;;;;;
seratch/gistub;4;seratch/gistub;4;seratch/gistub;4;;;;;;
sferik/multi_xml;4;sferik/multi_xml;4;sferik/multi_xml;4;;;;;;
spree-contrib/spree_i18n;4;spree-contrib/spree_i18n;4;spree-contrib/spree_i18n;4;;;;;;
spring-cloud/spring-cloud-config;4;spring-cloud/spring-cloud-config;4;spring-cloud/spring-cloud-config;4;;;;;;
spring-projects/spring-data-examples;4;spring-projects/spring-data-examples;4;spring-projects/spring-data-examples;4;;;;;;
spullara/mustache.java;4;spullara/mustache.java;4;spullara/mustache.java;4;;;;;;
square/moshi;4;square/moshi;4;square/moshi;4;;;;;;
stanfy/enroscar;4;stanfy/enroscar;4;stanfy/enroscar;4;;;;;;
stripe/mosql;4;stripe/mosql;4;stripe/mosql;4;;;;;;
sue445/rubicure;4;sue445/rubicure;4;sue445/rubicure;4;;;;;;
taskrabbit/makara;4;taskrabbit/makara;4;taskrabbit/makara;4;;;;;;
thoughtbot/appraisal;4;thoughtbot/appraisal;4;thoughtbot/appraisal;4;;;;;;
thoughtbot/kumade;4;thoughtbot/kumade;4;thoughtbot/kumade;4;;;;;;
togglz/togglz;4;togglz/togglz;4;togglz/togglz;4;;;;;;
tomp2p/TomP2P;4;tomp2p/TomP2P;4;tomp2p/TomP2P;4;;;;;;
torquebox/torquebox;4;torquebox/torquebox;4;torquebox/torquebox;4;;;;;;
typhoeus/ethon;4;typhoeus/ethon;4;typhoeus/ethon;4;;;;;;
venmo/synx;4;venmo/synx;4;venmo/synx;4;;;;;;
voormedia/rails-erd;4;voormedia/rails-erd;4;voormedia/rails-erd;4;;;;;;
winebarrel/ridgepole;4;winebarrel/ridgepole;4;winebarrel/ridgepole;4;;;;;;
woorea/openstack-java-sdk;4;woorea/openstack-java-sdk;4;woorea/openstack-java-sdk;4;;;;;;
wr0ngway/rubber;4;wr0ngway/rubber;4;wr0ngway/rubber;4;;;;;;
yahoo/samoa;4;yahoo/samoa;4;yahoo/samoa;4;;;;;;
yuki24/did_you_mean;4;yuki24/did_you_mean;4;yuki24/did_you_mean;4;;;;;;
47deg/appsly-android-rest;3;47deg/appsly-android-rest;3;47deg/appsly-android-rest;3;;;;;;
AChep/AcDisplay;3;AChep/AcDisplay;3;AChep/AcDisplay;3;;;;;;
BoltsFramework/Bolts-Android;3;BoltsFramework/Bolts-Android;3;BoltsFramework/Bolts-Android;3;;;;;;
DozerMapper/dozer;3;DozerMapper/dozer;3;DozerMapper/dozer;3;;;;;;
FontCustom/fontcustom;3;FontCustom/fontcustom;3;FontCustom/fontcustom;3;;;;;;
Graylog2/graylog2-server;3;Graylog2/graylog2-server;3;Graylog2/graylog2-server;3;;;;;;
Homebrew/homebrew-bundle;3;Homebrew/homebrew-bundle;3;Homebrew/homebrew-bundle;3;;;;;;
JakeWharton/timber;3;JakeWharton/timber;3;JakeWharton/timber;3;;;;;;
JavaMoney/jsr354-api;3;JavaMoney/jsr354-api;3;JavaMoney/jsr354-api;3;;;;;;
JuanitoFatas/fast-ruby;3;JuanitoFatas/fast-ruby;3;JuanitoFatas/fast-ruby;3;;;;;;
KatanaCode/blogit;3;KatanaCode/blogit;3;KatanaCode/blogit;3;;;;;;
KrauseFx/deliver;3;KrauseFx/deliver;3;KrauseFx/deliver;3;;;;;;
Mach5/supersonic;3;Mach5/supersonic;3;Mach5/supersonic;3;;;;;;
MirakelX/mirakel-android;3;MirakelX/mirakel-android;3;MirakelX/mirakel-android;3;;;;;;
Nodeclipse/nodeclipse-1;3;Nodeclipse/nodeclipse-1;3;Nodeclipse/nodeclipse-1;3;;;;;;
OneBusAway/onebusaway-android;3;OneBusAway/onebusaway-android;3;OneBusAway/onebusaway-android;3;;;;;;
OpenRefine/OpenRefine;3;OpenRefine/OpenRefine;3;OpenRefine/OpenRefine;3;;;;;;
QueueClassic/queue_classic;3;QueueClassic/queue_classic;3;QueueClassic/queue_classic;3;;;;;;
ReactiveX/Rx.rb;3;ReactiveX/Rx.rb;3;ReactiveX/Rx.rb;3;;;;;;
Shopify/verdict;3;Shopify/verdict;3;Shopify/verdict;3;;;;;;
TMXCredit/pg_power;3;TMXCredit/pg_power;3;TMXCredit/pg_power;3;;;;;;
TestFX/TestFX;3;TestFX/TestFX;3;TestFX/TestFX;3;;;;;;
TwP/logging;3;TwP/logging;3;TwP/logging;3;;;;;;
WeAreFarmGeek/diplomat;3;WeAreFarmGeek/diplomat;3;WeAreFarmGeek/diplomat;3;;;;;;
WinRb/WinRM;3;WinRb/WinRM;3;WinRb/WinRM;3;;;;;;
ai/autoprefixer-rails;3;ai/autoprefixer-rails;3;ai/autoprefixer-rails;3;;;;;;
albertlatacz/java-repl;3;albertlatacz/java-repl;3;albertlatacz/java-repl;3;;;;;;
alecgorge/jsonapi;3;alecgorge/jsonapi;3;alecgorge/jsonapi;3;;;;;;
alisnic/nyny;3;alisnic/nyny;3;alisnic/nyny;3;;;;;;
ankane/groupdate;3;ankane/groupdate;3;ankane/groupdate;3;;;;;;
asciidocfx/AsciidocFX;3;asciidocfx/AsciidocFX;3;asciidocfx/AsciidocFX;3;;;;;;
asciidoctor/asciidoctor;3;asciidoctor/asciidoctor;3;asciidoctor/asciidoctor;3;;;;;;
asciinema/asciinema.org;3;asciinema/asciinema.org;3;asciinema/asciinema.org;3;;;;;;
atmos/heaven;3;atmos/heaven;3;atmos/heaven;3;;;;;;
avdi/naught;3;avdi/naught;3;avdi/naught;3;;;;;;
basho/riak-java-client;3;basho/riak-java-client;3;basho/riak-java-client;3;;;;;;
beerlington/classy_enum;3;beerlington/classy_enum;3;beerlington/classy_enum;3;;;;;;
benbalter/jekyll-auth;3;benbalter/jekyll-auth;3;benbalter/jekyll-auth;3;;;;;;
benhoskings/babushka;3;benhoskings/babushka;3;benhoskings/babushka;3;;;;;;
bensie/sshkey;3;bensie/sshkey;3;bensie/sshkey;3;;;;;;
binarylogic/authlogic;3;binarylogic/authlogic;3;binarylogic/authlogic;3;;;;;;
bitsofproof/supernode;3;bitsofproof/supernode;3;bitsofproof/supernode;3;;;;;;
bkeepers/dotenv;3;bkeepers/dotenv;3;bkeepers/dotenv;3;;;;;;
bkeepers/qu;3;bkeepers/qu;3;bkeepers/qu;3;;;;;;
bogdan/datagrid;3;bogdan/datagrid;3;bogdan/datagrid;3;;;;;;
bumptech/glide;3;bumptech/glide;3;bumptech/glide;3;;;;;;
burtlo/ark;3;burtlo/ark;3;burtlo/ark;3;;;;;;
byroot/activerecord-typedstore;3;byroot/activerecord-typedstore;3;byroot/activerecord-typedstore;3;;;;;;
cantino/reckon;3;cantino/reckon;3;cantino/reckon;3;;;;;;
carymrobbins/intellij-haskforce;3;carymrobbins/intellij-haskforce;3;carymrobbins/intellij-haskforce;3;;;;;;
celluloid/celluloid-zmq;3;celluloid/celluloid-zmq;3;celluloid/celluloid-zmq;3;;;;;;
ceph/ceph-cookbook;3;ceph/ceph-cookbook;3;ceph/ceph-cookbook;3;;;;;;
cgriego/active_attr;3;cgriego/active_attr;3;cgriego/active_attr;3;;;;;;
ci-reporter/ci_reporter;3;ci-reporter/ci_reporter;3;ci-reporter/ci_reporter;3;;;;;;
cloudera/oryx;3;cloudera/oryx;3;cloudera/oryx;3;;;;;;
codeforamerica/adopt-a-hydrant;3;codeforamerica/adopt-a-hydrant;3;codeforamerica/adopt-a-hydrant;3;;;;;;
coorasse/Airesis;3;coorasse/Airesis;3;coorasse/Airesis;3;;;;;;
cypriss/mutations;3;cypriss/mutations;3;cypriss/mutations;3;;;;;;
daimajia/AndroidImageSlider;3;daimajia/AndroidImageSlider;3;daimajia/AndroidImageSlider;3;;;;;;
davidcelis/recommendable;3;davidcelis/recommendable;3;davidcelis/recommendable;3;;;;;;
dblock/rspec-rerun;3;dblock/rspec-rerun;3;dblock/rspec-rerun;3;;;;;;
ddollar/foreman;3;ddollar/foreman;3;ddollar/foreman;3;;;;;;
defunkt/fakefs;3;defunkt/fakefs;3;defunkt/fakefs;3;;;;;;
dejan/rails_panel;3;dejan/rails_panel;3;dejan/rails_panel;3;;;;;;
dita-ot/dita-ot;3;dita-ot/dita-ot;3;dita-ot/dita-ot;3;;;;;;
dkubb/axiom;3;dkubb/axiom;3;dkubb/axiom;3;;;;;;
dkubb/ice_nine;3;dkubb/ice_nine;3;dkubb/ice_nine;3;;;;;;
doanduyhai/Achilles;3;doanduyhai/Achilles;3;doanduyhai/Achilles;3;;;;;;
drbrain/net-http-persistent;3;drbrain/net-http-persistent;3;drbrain/net-http-persistent;3;;;;;;
dreamhead/moco;3;dreamhead/moco;3;dreamhead/moco;3;;;;;;
emilsjolander/sprinkles;3;emilsjolander/sprinkles;3;emilsjolander/sprinkles;3;;;;;;
encrypt-to/encrypt.to;3;encrypt-to/encrypt.to;3;encrypt-to/encrypt.to;3;;;;;;
fastestforward/heroku_san;3;fastestforward/heroku_san;3;fastestforward/heroku_san;3;;;;;;
faye/faye-websocket-ruby;3;faye/faye-websocket-ruby;3;faye/faye-websocket-ruby;3;;;;;;
fernandezpablo85/scribe-java;3;fernandezpablo85/scribe-java;3;fernandezpablo85/scribe-java;3;;;;;;
flood-io/ruby-jmeter;3;flood-io/ruby-jmeter;3;flood-io/ruby-jmeter;3;;;;;;
foursquare/fongo;3;foursquare/fongo;3;foursquare/fongo;3;;;;;;
gavinlaking/vedeu;3;gavinlaking/vedeu;3;gavinlaking/vedeu;3;;;;;;
geminabox/geminabox;3;geminabox/geminabox;3;geminabox/geminabox;3;;;;;;
getsentry/raven-java;3;getsentry/raven-java;3;getsentry/raven-java;3;;;;;;
gogotanaka/Rubype;3;gogotanaka/Rubype;3;gogotanaka/Rubype;3;;;;;;
google/truth;3;google/truth;3;google/truth;3;;;;;;
gree/observed;3;gree/observed;3;gree/observed;3;;;;;;
gresrun/jesque;3;gresrun/jesque;3;gresrun/jesque;3;;;;;;
gwtbootstrap3/gwtbootstrap3;3;gwtbootstrap3/gwtbootstrap3;3;gwtbootstrap3/gwtbootstrap3;3;;;;;;
hashrocket/decent_exposure;3;hashrocket/decent_exposure;3;hashrocket/decent_exposure;3;;;;;;
hexorx/countries;3;hexorx/countries;3;hexorx/countries;3;;;;;;
hotsh/rstat.us;3;hotsh/rstat.us;3;hotsh/rstat.us;3;;;;;;
hstove/rbtc_arbitrage;3;hstove/rbtc_arbitrage;3;hstove/rbtc_arbitrage;3;;;;;;
igrigorik/http-2;3;igrigorik/http-2;3;igrigorik/http-2;3;;;;;;
infochimps-labs/wukong;3;infochimps-labs/wukong;3;infochimps-labs/wukong;3;;;;;;
inossidabile/protector;3;inossidabile/protector;3;inossidabile/protector;3;;;;;;
inviqa/chef-php-extra;3;inviqa/chef-php-extra;3;inviqa/chef-php-extra;3;;;;;;
ioquatix/rubydns;3;ioquatix/rubydns;3;ioquatix/rubydns;3;;;;;;
jaimeiniesta/metainspector;3;jaimeiniesta/metainspector;3;jaimeiniesta/metainspector;3;;;;;;
jamesagnew/hapi-fhir;3;jamesagnew/hapi-fhir;3;jamesagnew/hapi-fhir;3;;;;;;
jasmine/jasmine-gem;3;jasmine/jasmine-gem;3;jasmine/jasmine-gem;3;;;;;;
jayroh/thredded;3;jayroh/thredded;3;jayroh/thredded;3;;;;;;
jayway/JsonPath;3;jayway/JsonPath;3;jayway/JsonPath;3;;;;;;
jberkel/sms-backup-plus;3;jberkel/sms-backup-plus;3;jberkel/sms-backup-plus;3;;;;;;
jdantonio/functional-ruby;3;jdantonio/functional-ruby;3;jdantonio/functional-ruby;3;;;;;;
jetrockets/attrio;3;jetrockets/attrio;3;jetrockets/attrio;3;;;;;;
jfelchner/ruby-progressbar;3;jfelchner/ruby-progressbar;3;jfelchner/ruby-progressbar;3;;;;;;
jfirebaugh/konacha;3;jfirebaugh/konacha;3;jfirebaugh/konacha;3;;;;;;
jhalterman/modelmapper;3;jhalterman/modelmapper;3;jhalterman/modelmapper;3;;;;;;
jmettraux/rufus-scheduler;3;jmettraux/rufus-scheduler;3;jmettraux/rufus-scheduler;3;;;;;;
jnunemaker/flipper;3;jnunemaker/flipper;3;jnunemaker/flipper;3;;;;;;
joakimk/minimapper;3;joakimk/minimapper;3;joakimk/minimapper;3;;;;;;
joliss/jquery-ui-rails;3;joliss/jquery-ui-rails;3;joliss/jquery-ui-rails;3;;;;;;
jorgemanrubia/mailgun_rails;3;jorgemanrubia/mailgun_rails;3;jorgemanrubia/mailgun_rails;3;;;;;;
journeyapps/zxing-android-embedded;3;journeyapps/zxing-android-embedded;3;journeyapps/zxing-android-embedded;3;;;;;;
jsprit/jsprit;3;jsprit/jsprit;3;jsprit/jsprit;3;;;;;;
julianhyde/optiq;3;julianhyde/optiq;3;julianhyde/optiq;3;;;;;;
june29/horesase-boys;3;june29/horesase-boys;3;june29/horesase-boys;3;;;;;;
kernow/shortcode;3;kernow/shortcode;3;kernow/shortcode;3;;;;;;
krisleech/wisper;3;krisleech/wisper;3;krisleech/wisper;3;;;;;;
librato/librato-rails;3;librato/librato-rails;3;librato/librato-rails;3;;;;;;
lostisland/sawyer;3;lostisland/sawyer;3;lostisland/sawyer;3;;;;;;
lukaszkorecki/CoffeeTags;3;lukaszkorecki/CoffeeTags;3;lukaszkorecki/CoffeeTags;3;;;;;;
lviggiano/owner;3;lviggiano/owner;3;lviggiano/owner;3;;;;;;
magnusvk/counter_culture;3;magnusvk/counter_culture;3;magnusvk/counter_culture;3;;;;;;
markbates/configatron;3;markbates/configatron;3;markbates/configatron;3;;;;;;
markevans/dragonfly;3;markevans/dragonfly;3;markevans/dragonfly;3;;;;;;
mattheworiordan/capybara-screenshot;3;mattheworiordan/capybara-screenshot;3;mattheworiordan/capybara-screenshot;3;;;;;;
matthuhiggins/foreigner;3;matthuhiggins/foreigner;3;matthuhiggins/foreigner;3;;;;;;
mbosecke/pebble;3;mbosecke/pebble;3;mbosecke/pebble;3;;;;;;
metaskills/less-rails;3;metaskills/less-rails;3;metaskills/less-rails;3;;;;;;
mhfs/devise-async;3;mhfs/devise-async;3;mhfs/devise-async;3;;;;;;
mikaelhg/urlbuilder;3;mikaelhg/urlbuilder;3;mikaelhg/urlbuilder;3;;;;;;
mikera/vectorz;3;mikera/vectorz;3;mikera/vectorz;3;;;;;;
miketheman/nginx;3;miketheman/nginx;3;miketheman/nginx;3;;;;;;
mivok/markdownlint;3;mivok/markdownlint;3;mivok/markdownlint;3;;;;;;
mmozuras/pronto;3;mmozuras/pronto;3;mmozuras/pronto;3;;;;;;
mongodb/morphia;3;mongodb/morphia;3;mongodb/morphia;3;;;;;;
mpatric/mp3agic;3;mpatric/mp3agic;3;mpatric/mp3agic;3;;;;;;
ms-ati/docile;3;ms-ati/docile;3;ms-ati/docile;3;;;;;;
mybatis/spring;3;mybatis/spring;3;mybatis/spring;3;;;;;;
nahi/httpclient;3;nahi/httpclient;3;nahi/httpclient;3;;;;;;
nateware/redis-objects;3;nateware/redis-objects;3;nateware/redis-objects;3;;;;;;
nathanl/searchlight;3;nathanl/searchlight;3;nathanl/searchlight;3;;;;;;
nkzawa/socket.io-client.java;3;nkzawa/socket.io-client.java;3;nkzawa/socket.io-client.java;3;;;;;;
nohana/Laevatein;3;nohana/Laevatein;3;nohana/Laevatein;3;;;;;;
northworld/google_calendar;3;northworld/google_calendar;3;northworld/google_calendar;3;;;;;;
nov/json-jwt;3;nov/json-jwt;3;nov/json-jwt;3;;;;;;
ongaeshi/milkode;3;ongaeshi/milkode;3;ongaeshi/milkode;3;;;;;;
openid/ruby-openid;3;openid/ruby-openid;3;openid/ruby-openid;3;;;;;;
passy/Android-DirectoryChooser;3;passy/Android-DirectoryChooser;3;passy/Android-DirectoryChooser;3;;;;;;
paulasmuth/fnordmetric;3;paulasmuth/fnordmetric;3;paulasmuth/fnordmetric;3;;;;;;
pboling/sanitize_email;3;pboling/sanitize_email;3;pboling/sanitize_email;3;;;;;;
phlipper/chef-postgresql;3;phlipper/chef-postgresql;3;phlipper/chef-postgresql;3;;;;;;
play/play;3;play/play;3;play/play;3;;;;;;
premailer/premailer;3;premailer/premailer;3;premailer/premailer;3;;;;;;
pulse00/Symfony-2-Eclipse-Plugin;3;pulse00/Symfony-2-Eclipse-Plugin;3;pulse00/Symfony-2-Eclipse-Plugin;3;;;;;;
puniverse/capsule;3;puniverse/capsule;3;puniverse/capsule;3;;;;;;
relevance/diametric;3;relevance/diametric;3;relevance/diametric;3;;;;;;
rhuss/docker-maven-plugin;3;rhuss/docker-maven-plugin;3;rhuss/docker-maven-plugin;3;;;;;;
richpeck/exception_handler;3;richpeck/exception_handler;3;richpeck/exception_handler;3;;;;;;
rockerhieu/emojicon;3;rockerhieu/emojicon;3;rockerhieu/emojicon;3;;;;;;
rstacruz/sinatra-assetpack;3;rstacruz/sinatra-assetpack;3;rstacruz/sinatra-assetpack;3;;;;;;
rtomayko/tilt;3;rtomayko/tilt;3;rtomayko/tilt;3;;;;;;
ruby-amqp/amqp;3;ruby-amqp/amqp;3;ruby-amqp/amqp;3;;;;;;
rubycas/rubycas-client;3;rubycas/rubycas-client;3;rubycas/rubycas-client;3;;;;;;
